elbo,-kl,log_px,log_py
-1.3764,-1.41788,-0.472007,-0.762602
-1.77611,-1.83863,-0.645715,-0.946535
-1.86446,-1.85274,-0.677424,-1.00176
-1.88671,-2.8364,-0.548088,-1.05498
-1.90244,-1.84192,-0.657529,-1.06072
-1.56881,-1.75502,-0.569525,-0.823781
-1.73073,-1.88642,-0.581682,-0.960409
-1.00722,-1.03737,-0.319615,-0.583867
-2.02094,-1.99793,-0.761734,-1.05941
-1.61619,-1.62787,-0.536979,-0.916428
-1.61433,-1.64846,-0.531883,-0.917605
-1.54537,-1.85579,-0.584594,-0.775194
-1.91333,-1.77179,-0.616009,-1.12015
-1.58129,-1.72098,-0.529199,-0.879991
-1.54875,-2.5141,-0.511288,-0.78605
-2.0841,-2.06908,-0.726102,-1.15109
-1.7413,-1.95388,-0.599683,-0.946227
-1.71971,-1.75861,-0.679599,-0.864249
-1.52439,-1.53015,-0.495015,-0.876356
-1.61679,-1.73483,-0.566513,-0.876794
-1.54834,-1.83364,-0.537837,-0.827139
-1.6003,-1.66827,-0.601968,-0.831505
-1.54664,-1.68808,-0.580586,-0.797245
-1.68986,-1.72042,-0.528373,-0.989441
-1.5073,-1.54125,-0.530382,-0.822796
-1.85106,-2.22114,-0.657236,-0.971713
-1.83142,-2.22555,-0.654891,-0.953974
-1.58305,-1.68029,-0.543847,-0.87117
-1.9047,-1.62387,-0.59903,-1.14328
-1.41621,-1.94288,-0.617294,-0.604624
-1.30838,-1.33836,-0.495956,-0.678592
-1.72018,-2.05796,-0.613552,-0.900833
-1.33111,-1.21505,-0.431792,-0.777809
-2.3681,-2.27687,-0.811623,-1.32879
-1.65755,-1.7981,-0.63928,-0.838456
-1.92997,-2.08282,-0.716096,-1.0056
-0.869725,-0.958988,-0.279181,-0.494644
-1.53772,-1.39735,-0.485528,-0.91246
-1.68585,-1.76987,-0.561467,-0.9474
-1.61836,-1.66196,-0.56921,-0.882957
-0.782087,-0.902164,-0.25172,-0.440151
-1.56969,-1.42033,-0.492829,-0.934833
-1.42509,-1.36666,-0.468578,-0.819845
-1.74328,-1.79206,-0.630199,-0.93387
-0.970519,-1.12287,-0.341072,-0.51716
-0.884088,-1.12084,-0.293694,-0.47831
-1.52036,-1.5396,-0.58642,-0.779979
-1.70878,-1.59001,-0.499286,-1.05049
-1.97668,-2.12159,-0.607742,-1.15678
-1.66434,-1.80175,-0.599561,-0.884605
-1.67049,-1.96388,-0.512772,-0.961324
-1.73912,-2.06378,-0.583012,-0.949729
-1.82572,-1.84863,-0.675255,-0.965606
-1.37127,-1.39973,-0.488319,-0.74298
-1.88214,-2.18706,-0.611301,-1.05213
-1.42866,-1.69277,-0.53133,-0.728049
-1.9849,-1.96402,-0.636277,-1.15222
-1.83637,-1.8405,-0.598946,-1.05338
-1.78562,-1.65595,-0.588165,-1.03186
-1.96803,-2.11635,-0.562443,-1.19395
-1.74699,-1.87967,-0.640895,-0.918123
-1.99715,-2.01954,-0.701775,-1.09342
-1.59574,-1.59838,-0.531397,-0.904505
-1.28975,-1.47927,-0.447379,-0.694444
-1.56954,-1.90597,-0.546348,-0.8326
-2.18533,-2.61811,-0.516301,-1.40722
-1.37762,-1.58121,-0.551642,-0.667854
-1.4404,-1.41338,-0.486213,-0.812845
-1.16853,-1.37494,-0.370674,-0.660364
-1.6555,-2.57908,-0.51787,-0.879721
-0.664601,-0.883096,-0.228217,-0.348074
-1.63897,-1.92837,-0.521327,-0.924807
-0.817638,-0.941779,-0.289426,-0.434035
-2.16285,-2.62218,-0.67747,-1.22316
-1.49571,-1.68951,-0.509517,-0.817239
-1.58496,-1.96147,-0.565488,-0.823325
-1.64072,-1.92472,-0.578612,-0.869639
-2.02268,-1.98004,-0.673946,-1.15073
-1.91536,-1.74687,-0.593229,-1.14745
-1.62965,-1.94713,-0.58997,-0.844963
-1.4175,-1.55426,-0.440627,-0.821446
-1.76806,-2.19337,-0.640617,-0.908109
-1.67941,-1.94408,-0.558846,-0.926159
-1.61986,-1.6834,-0.553706,-0.897813
-1.71362,-1.63707,-0.542934,-1.00698
-1.76358,-2.03677,-0.613832,-0.946073
-1.70013,-1.68318,-0.59465,-0.937158
-1.52349,-1.70772,-0.532262,-0.820454
-1.50762,-2.23039,-0.33739,-0.947191
-0.529494,-0.709732,-0.148491,-0.31003
-1.63132,-1.68948,-0.613,-0.849371
-0.877304,-0.957336,-0.250801,-0.530769
-1.20012,-1.2007,-0.395552,-0.684497
-1.71609,-1.77534,-0.563944,-0.974608
-1.9271,-2.08702,-0.628653,-1.08974
-1.3026,-1.66264,-0.401694,-0.734643
-0.505355,-0.672572,-0.117088,-0.32101
-1.33761,-1.36813,-0.340611,-0.860183
-1.33873,-1.45048,-0.408775,-0.784905
-1.34338,-1.58966,-0.433003,-0.751407
-1.43385,-1.48702,-0.360519,-0.924627
-1.91795,-2.10854,-0.648252,-1.05884
-1.53375,-2.12711,-0.624023,-0.697021
-1.40664,-1.58891,-0.449807,-0.797947
-1.8461,-2.09412,-0.639162,-0.997527
-0.810109,-0.869875,-0.275273,-0.447849
-1.80425,-2.17286,-0.607364,-0.979603
-0.475489,-0.641163,-0.164759,-0.246614
-1.67301,-2.00802,-0.593952,-0.878261
-1.13281,-1.30219,-0.366618,-0.635974
-1.20799,-1.46823,-0.383434,-0.677732
-1.70375,-1.70817,-0.524212,-1.00872
-1.57227,-1.76495,-0.47621,-0.919564
-1.80088,-2.3612,-0.593545,-0.971217
-0.726418,-0.812563,-0.231678,-0.413483
-1.28458,-1.73961,-0.483118,-0.627502
-1.5607,-1.57491,-0.4691,-0.934106
-1.91965,-2.12479,-0.649431,-1.05774
-1.3346,-1.41623,-0.402967,-0.790007
-1.66424,-2.00228,-0.564254,-0.899753
-1.7513,-1.95572,-0.589442,-0.966282
-1.82362,-2.06016,-0.554568,-1.06304
-1.11271,-1.32084,-0.392652,-0.587978
-1.60742,-1.82246,-0.527111,-0.898058
-1.98545,-1.89682,-0.685511,-1.11026
-1.38284,-1.54859,-0.402685,-0.825291
-1.3177,-1.61926,-0.45587,-0.6999
-0.51461,-0.634111,-0.122427,-0.328772
-1.81489,-1.95769,-0.612604,-1.00651
-1.13945,-1.26133,-0.339719,-0.673601
-1.78157,-1.97659,-0.600403,-0.983506
-1.48776,-1.89,-0.411073,-0.887691
-1.25041,-1.42267,-0.45706,-0.651087
-0.365234,-0.578725,-0.0946275,-0.212734
-1.19506,-1.3442,-0.37016,-0.690478
-1.21448,-1.36316,-0.402997,-0.675164
-1.71458,-1.97476,-0.500097,-1.017
-1.23739,-1.62369,-0.389469,-0.685555
-1.19092,-1.30621,-0.363397,-0.696905
-1.65776,-1.79726,-0.449855,-1.02818
-1.55302,-1.50845,-0.4783,-0.923879
-1.50638,-1.88799,-0.516564,-0.801016
-0.491386,-0.717284,-0.146575,-0.273083
-1.5495,-2.16261,-0.539631,-0.793613
-0.97917,-1.14013,-0.300236,-0.564921
-1.4889,-1.77049,-0.54747,-0.764379
-1.81349,-2.20403,-0.606405,-0.986684
-2.04679,-1.95399,-0.680471,-1.17092
-0.92176,-1.10273,-0.282358,-0.529129
-1.66349,-2.10807,-0.607271,-0.845406
-0.816318,-0.955678,-0.244555,-0.476195
-1.41052,-1.8314,-0.463792,-0.763588
-1.43754,-1.63893,-0.475469,-0.798181
-1.39085,-1.36974,-0.437668,-0.816212
-1.67172,-1.69869,-0.532499,-0.969357
-1.33681,-1.63496,-0.44404,-0.729274
-1.86397,-2.08293,-0.583378,-1.0723
-2.04394,-2.30433,-0.610809,-1.2027
-1.67083,-2.27813,-0.531947,-0.911065
-1.83053,-1.89618,-0.634455,-1.00645
-2.08033,-2.96521,-0.541833,-1.24198
-1.51948,-1.71923,-0.47071,-0.876845
-1.41605,-1.71076,-0.422164,-0.822807
-0.911872,-1.08727,-0.256349,-0.546796
-1.58507,-2.1053,-0.438568,-0.935975
-1.72739,-2.29727,-0.50706,-0.990603
-1.27956,-1.4796,-0.4001,-0.731504
-1.57231,-1.87757,-0.514901,-0.869656
-0.913638,-1.29988,-0.275453,-0.508198
-1.66291,-1.96358,-0.447468,-1.01908
-1.34469,-1.50605,-0.398885,-0.795203
-1.28682,-1.66895,-0.474447,-0.645483
-1.32489,-1.65092,-0.413998,-0.745796
-1.15681,-1.48829,-0.339015,-0.668965
-1.97205,-2.26147,-0.574558,-1.17134
-1.59439,-2.03379,-0.512955,-0.878052
-1.74899,-1.72284,-0.549815,-1.02689
-1.93211,-2.2419,-0.541252,-1.16667
-1.67087,-1.83488,-0.525044,-0.96234
-1.64148,-1.9311,-0.52238,-0.925986
-1.50611,-1.60176,-0.399141,-0.946788
-1.83117,-2.09174,-0.549347,-1.07265
-1.6989,-2.0351,-0.517919,-0.977466
-1.59473,-1.78609,-0.557622,-0.858501
-1.4121,-1.50567,-0.389683,-0.871848
-1.2245,-1.29931,-0.33183,-0.762739
-0.568738,-0.811231,-0.165796,-0.321819
-1.54784,-1.72817,-0.452226,-0.922798
-1.64536,-2.12728,-0.587862,-0.844766
-1.72074,-1.97719,-0.530839,-0.992177
-1.3958,-1.61608,-0.459914,-0.774282
-1.33762,-1.75122,-0.428301,-0.734194
-1.60415,-2.25168,-0.497525,-0.881457
-1.48382,-1.72357,-0.427188,-0.884278
-0.706033,-0.919328,-0.167465,-0.446635
-1.32953,-1.61865,-0.448061,-0.719606
-1.49091,-1.748,-0.501607,-0.8145
-1.67701,-1.75458,-0.542071,-0.959479
-1.49302,-1.45377,-0.438733,-0.908914
-1.26255,-1.39884,-0.404622,-0.718045
-1.29525,-1.80259,-0.403171,-0.711816
-1.09587,-1.37269,-0.38936,-0.56924
-1.92116,-2.20509,-0.606425,-1.09423
-0.891874,-1.06672,-0.258939,-0.526263
-1.22553,-1.42456,-0.379835,-0.703238
-1.40236,-1.57753,-0.406007,-0.838602
-1.27345,-1.51095,-0.412176,-0.71018
-1.53834,-1.72342,-0.456092,-0.90991
-1.38931,-1.59212,-0.427858,-0.802245
-1.88037,-2.22745,-0.559254,-1.09837
-1.28462,-1.38102,-0.382575,-0.763939
-1.11255,-1.31185,-0.330021,-0.651345
-1.56013,-1.69019,-0.473743,-0.917368
-1.41536,-1.81048,-0.399257,-0.835053
-1.44156,-1.58866,-0.433862,-0.848831
-1.57386,-1.94191,-0.473899,-0.905765
-1.18137,-1.40801,-0.327789,-0.712776
-1.48142,-1.54548,-0.418812,-0.908062
-1.05994,-1.24962,-0.318495,-0.616482
-1.40699,-1.96269,-0.463925,-0.746798
-1.53148,-1.67398,-0.441397,-0.922688
-1.28627,-1.33818,-0.358023,-0.794425
-1.808,-2.35199,-0.556271,-1.01653
-2.55578,-2.38311,-0.844184,-1.47329
-1.7534,-2.39078,-0.525733,-0.988593
-1.71603,-1.85082,-0.520271,-1.01067
-1.2037,-1.43098,-0.386936,-0.673669
-2.06133,-2.74803,-0.612207,-1.17432
-1.37956,-1.72909,-0.373789,-0.832859
-0.649504,-0.959391,-0.192431,-0.361134
-0.890168,-1.15786,-0.242349,-0.532033
-0.415085,-0.609827,-0.096759,-0.257344
-1.54789,-1.77893,-0.444031,-0.92597
-1.20205,-1.5835,-0.348242,-0.695453
-1.42106,-1.68869,-0.425365,-0.826829
-1.34665,-1.79127,-0.382834,-0.784687
-1.56677,-2.12515,-0.486222,-0.86803
-1.20025,-1.98125,-0.355975,-0.646153
-1.72825,-2.12192,-0.565885,-0.950176
-1.59303,-1.99758,-0.443826,-0.949448
-1.78281,-2.2238,-0.516173,-1.04426
-1.33469,-1.65968,-0.378954,-0.789773
-1.19987,-1.43179,-0.324608,-0.732081
-1.52459,-1.70968,-0.420013,-0.933609
-1.12024,-1.55492,-0.366815,-0.597931
-1.58648,-1.80987,-0.509311,-0.896187
-1.11818,-1.68354,-0.364323,-0.585506
-1.10936,-1.17835,-0.308161,-0.683365
-1.45863,-1.49399,-0.45344,-0.855792
-1.32578,-1.45199,-0.403086,-0.777497
-1.70446,-1.83555,-0.501817,-1.01909
-0.787593,-0.986586,-0.206904,-0.48203
-1.71688,-1.86829,-0.465761,-1.06429
-1.55222,-1.61334,-0.44761,-0.943274
-1.47343,-1.89117,-0.457827,-0.82649
-1.31094,-1.62023,-0.420477,-0.728441
-1.19309,-1.4253,-0.380687,-0.669871
-1.71717,-1.8472,-0.511912,-1.02054
-1.21562,-1.47334,-0.409606,-0.658676
-1.22441,-1.50785,-0.325038,-0.74859
-1.39592,-1.60789,-0.389029,-0.8461
-0.798123,-1.00463,-0.229003,-0.468658
-1.52873,-1.78659,-0.423378,-0.926697
-1.87577,-2.17778,-0.589076,-1.06892
-1.46423,-1.66211,-0.383608,-0.914406
-1.81141,-2.01198,-0.438229,-1.17198
-1.36298,-1.48257,-0.345153,-0.869575
-1.22483,-1.54931,-0.336853,-0.733047
-1.06126,-1.21217,-0.266235,-0.673808
-1.26203,-1.70423,-0.340611,-0.750992
-1.82766,-2.57785,-0.517574,-1.0523
-1.3391,-1.71283,-0.371815,-0.796007
-1.3606,-1.70844,-0.355941,-0.833815
-1.28771,-1.56687,-0.346746,-0.784283
-1.45596,-1.77121,-0.436493,-0.842347
-1.79628,-2.41752,-0.542287,-1.01224
-1.48003,-1.76395,-0.417849,-0.885783
-1.26304,-1.43647,-0.346584,-0.772814
-1.37828,-1.45494,-0.363054,-0.869735
-1.22318,-1.43753,-0.328517,-0.750911
-1.25211,-1.68536,-0.379205,-0.704367
-0.986664,-1.24189,-0.258207,-0.604268
-1.81658,-2.21917,-0.517617,-1.07704
-0.415429,-0.592094,-0.11771,-0.238509
-1.62147,-1.91723,-0.441501,-0.988248
-0.411726,-0.678956,-0.111183,-0.232647
-1.58745,-1.8392,-0.438324,-0.965209
-1.35816,-1.76178,-0.400615,-0.781362
-1.0692,-1.20693,-0.282649,-0.665862
-1.42332,-1.66725,-0.335921,-0.920671
-1.66676,-2.02232,-0.516146,-0.948386
-1.81518,-2.01887,-0.520071,-1.09322
-1.6057,-2.12931,-0.467262,-0.925505
-1.50672,-1.65102,-0.463941,-0.877679
-0.272453,-0.454881,-0.0714857,-0.15548
-1.38559,-1.52667,-0.390773,-0.842152
-1.62393,-1.90024,-0.442525,-0.991383
-1.12863,-1.74387,-0.339388,-0.614859
-1.42589,-1.79778,-0.400615,-0.845497
-1.54086,-1.85472,-0.47496,-0.880429
-1.47194,-1.90339,-0.422099,-0.859507
-1.67182,-2.03665,-0.42199,-1.04617
-1.5164,-1.7653,-0.418221,-0.92165
-1.37942,-1.83678,-0.32409,-0.871649
-1.39815,-1.73369,-0.368907,-0.855869
-1.51093,-1.66949,-0.428959,-0.91502
-1.29553,-1.43773,-0.344111,-0.807644
-1.45872,-1.76083,-0.426467,-0.856167
-1.07686,-1.46435,-0.328444,-0.601978
-1.38484,-1.71694,-0.384513,-0.82863
-1.63474,-2.2143,-0.440798,-0.972515
-1.7064,-2.2741,-0.456618,-1.02237
-1.64478,-1.94579,-0.445425,-1.00478
-2.18801,-3.71705,-0.50948,-1.30683
-1.59555,-1.50237,-0.3374,-1.10791
-1.17079,-1.34937,-0.302747,-0.733109
-1.01831,-1.38039,-0.313368,-0.566905
-1.82175,-2.11944,-0.422307,-1.18749
-1.89561,-2.52588,-0.503591,-1.13943
-1.37866,-1.57999,-0.342345,-0.87832
-1.37198,-1.9592,-0.31534,-0.860724
-1.66092,-2.00344,-0.450373,-1.01021
-1.34796,-1.95188,-0.378811,-0.77396
-1.25935,-1.59952,-0.327761,-0.771636
-1.39078,-1.97843,-0.39547,-0.797469
-0.959735,-1.42537,-0.270831,-0.546366
-1.52503,-2.21895,-0.44583,-0.857309
-1.61208,-2.05161,-0.467662,-0.939252
-1.5187,-1.72679,-0.356245,-0.989776
-1.74708,-2.41742,-0.501083,-1.00426
-1.27393,-1.7991,-0.37025,-0.723769
-1.4829,-1.82813,-0.438089,-0.861997
-1.33149,-1.87285,-0.39597,-0.748232
-0.542132,-0.774306,-0.130295,-0.334406
-1.43527,-1.90092,-0.433901,-0.811273
-0.908006,-1.17057,-0.237153,-0.553796
-1.70715,-1.70217,-0.426799,-1.11013
-1.3396,-1.40543,-0.368943,-0.830112
-1.43583,-1.95025,-0.446509,-0.794298
-1.47492,-1.61873,-0.399602,-0.913447
-1.39576,-1.80307,-0.384904,-0.83055
-1.23862,-1.58904,-0.32849,-0.751221
-1.30365,-1.69548,-0.353354,-0.780749
-1.24244,-1.4175,-0.361809,-0.73888
-1.73977,-2.06373,-0.425574,-1.10783
-1.73285,-1.94663,-0.471198,-1.06698
-1.84782,-2.07072,-0.516053,-1.1247
-1.75954,-2.16027,-0.473715,-1.0698
-1.26576,-1.60698,-0.3948,-0.710259
-1.69365,-2.15932,-0.499091,-0.978626
-1.56725,-1.86404,-0.428204,-0.952642
-0.484379,-0.749475,-0.13688,-0.272551
-1.65967,-2.1483,-0.443853,-1.00099
-0.913151,-1.19425,-0.240022,-0.553704
-0.648661,-0.868878,-0.173993,-0.38778
-1.74877,-2.54614,-0.590874,-0.903285
-1.74804,-2.07135,-0.456947,-1.08396
-1.52785,-1.65821,-0.349355,-1.01267
-1.22108,-1.64976,-0.36586,-0.690241
-1.40448,-1.72996,-0.422997,-0.808484
-1.62141,-2.03678,-0.44115,-0.976581
-1.70818,-1.98062,-0.521577,-0.988539
-1.36516,-1.8045,-0.363325,-0.821382
-1.56281,-2.24769,-0.446435,-0.891608
-0.761546,-1.01261,-0.204465,-0.45582
-1.48497,-1.81208,-0.387672,-0.916089
-0.746733,-1.02392,-0.182413,-0.461928
-0.641548,-0.880703,-0.174003,-0.379475
-0.92637,-1.18518,-0.250575,-0.557277
-1.1544,-1.5962,-0.310692,-0.684093
-1.3909,-1.73359,-0.415009,-0.802534
-1.00793,-1.36507,-0.268167,-0.603252
-1.13363,-1.56999,-0.330422,-0.646207
-0.851524,-1.11881,-0.224192,-0.515452
-1.4411,-1.85983,-0.398888,-0.856233
-1.12626,-1.40125,-0.284299,-0.701833
-1.58774,-1.63658,-0.42294,-1.00115
-1.35872,-1.63543,-0.376413,-0.818765
-1.52981,-1.80135,-0.459338,-0.890333
-1.45829,-1.73602,-0.374091,-0.910598
-1.70306,-2.19414,-0.447826,-1.03582
-1.29207,-1.43143,-0.359401,-0.789524
-1.64164,-2.16388,-0.544032,-0.881215
-1.35128,-1.51531,-0.361094,-0.838659
-1.47241,-1.93131,-0.355897,-0.923382
-1.81759,-2.04453,-0.487388,-1.12575
-1.26718,-1.41139,-0.321763,-0.804279
-1.31485,-1.64426,-0.386519,-0.763904
-1.25651,-1.65886,-0.321698,-0.768929
-1.2748,-1.65371,-0.339823,-0.769601
-1.32949,-1.60083,-0.343729,-0.825675
-1.42414,-1.73408,-0.385674,-0.86506
-0.888526,-1.19296,-0.263873,-0.505357
-1.77025,-2.01436,-0.444223,-1.1246
-0.608399,-0.883878,-0.183778,-0.336233
-1.84161,-2.08516,-0.418993,-1.2141
-1.22545,-1.39742,-0.310156,-0.775552
-1.447,-1.74468,-0.383397,-0.889135
-1.51616,-2.24076,-0.467174,-0.824913
-1.65282,-2.25891,-0.428979,-0.997952
-1.67566,-1.92113,-0.441156,-1.04239
-1.56659,-1.9733,-0.370275,-0.998986
-1.21227,-1.45931,-0.294081,-0.77226
-0.66143,-0.861805,-0.146233,-0.429017
-1.17752,-1.48441,-0.292886,-0.736198
-1.75539,-2.20668,-0.434829,-1.09989
-1.35656,-1.75817,-0.413858,-0.766889
-1.65964,-2.13342,-0.41154,-1.03476
-1.47209,-1.87964,-0.44499,-0.839132
-1.42445,-1.68933,-0.374096,-0.881419
-1.23152,-1.65708,-0.33341,-0.732402
-1.74365,-2.00447,-0.442979,-1.10022
-0.964219,-1.36016,-0.274532,-0.55367
-1.5097,-1.77041,-0.365298,-0.967359
-1.6586,-2.05894,-0.377333,-1.07538
-0.522894,-0.719093,-0.129402,-0.321582
-1.02999,-1.32193,-0.28861,-0.609192
-1.65287,-2.1413,-0.437004,-1.00174
-1.80921,-2.33013,-0.40694,-1.16926
-1.70996,-2.18941,-0.437097,-1.05392
-1.01845,-1.34321,-0.269094,-0.615037
-1.38037,-1.9422,-0.382425,-0.803724
-0.718646,-0.987838,-0.179477,-0.440385
-1.50435,-1.52835,-0.406222,-0.945289
-1.08912,-1.37671,-0.278865,-0.672585
-0.584031,-0.91258,-0.157277,-0.335496
-1.44347,-2.03515,-0.397372,-0.842581
-1.08142,-1.78521,-0.298018,-0.604886
-1.23993,-1.49257,-0.310757,-0.779914
-1.39142,-1.63978,-0.337018,-0.890427
-1.63281,-1.96396,-0.39555,-1.04086
-1.75754,-2.25361,-0.431499,-1.10068
-1.40075,-1.40313,-0.291327,-0.96911
-1.19823,-1.57382,-0.30871,-0.732141
-1.97057,-2.14355,-0.420627,-1.33558
-1.33946,-1.52267,-0.314556,-0.872632
-1.46936,-1.90088,-0.364292,-0.91498
-1.41464,-1.8521,-0.412233,-0.817193
-1.23011,-1.44206,-0.286024,-0.799879
-1.50109,-1.83631,-0.324085,-0.993376
-1.32971,-1.79059,-0.313504,-0.837144
-1.17661,-1.62643,-0.379657,-0.634309
-1.45545,-1.77822,-0.389473,-0.888158
-1.6446,-2.05572,-0.459667,-0.979364
-1.45005,-2.07799,-0.376698,-0.865553
-1.1998,-1.43046,-0.294365,-0.76239
-0.915389,-1.45814,-0.214567,-0.555007
-1.02878,-1.39264,-0.241997,-0.647515
-1.58487,-1.87781,-0.45123,-0.945859
-1.39942,-1.73671,-0.377427,-0.848323
-1.29957,-1.58182,-0.346532,-0.794861
-1.25544,-1.80665,-0.374814,-0.699966
-1.31189,-1.7319,-0.356082,-0.782617
-1.18994,-1.53933,-0.343963,-0.692042
-1.62564,-1.8637,-0.452976,-0.986295
-1.50689,-2.14465,-0.462759,-0.829664
-1.40024,-1.82554,-0.383008,-0.834682
-1.89581,-2.05316,-0.528407,-1.16209
-1.40501,-1.67885,-0.385632,-0.851493
